> from tabulate import tabulate
> print tabulate(sp500, headers='keys', tablefmt='psql', showindex=False)

(then grab it all and seperate by the find-all on the '\n' to seperate the rows)


+---------+---------+---------+---------+------------------+-------------+----------------+
|    Open |    High |     Low |   Close |           Volume |   Dividends |   Stock Splits |
|   14.61 |   14.61 |   14.61 |   14.61 |      0           |           0 |              0 |
|   14.41 |   14.41 |   14.41 |   14.41 |      0           |           0 |              0 |
|   15.09 |   15.09 |   15.09 |   15.09 |      0           |           0 |              0 |
|   14.99 |   14.99 |   14.99 |   14.99 |      0           |           0 |              0 |
|   15.35 |   15.35 |   15.35 |   15.35 |      0           |           0 |              0 |
|   15.09 |   15.09 |   15.09 |   15.09 |      0           |           0 |              0 |
|   14.83 |   14.83 |   14.83 |   14.83 |      0           |           0 |              0 |
|   15.07 |   15.07 |   15.07 |   15.07 |      0           |           0 |              0 |
|   14.94 |   14.94 |   14.94 |   14.94 |      0           |           0 |              0 |
|   15.26 |   15.26 |   15.26 |   15.26 |      0           |           0 |              0 |
|   15.1  |   15.1  |   15.1  |   15.1  |      0           |           0 |              0 |
|   14.51 |   14.51 |   14.51 |   14.51 |      0           |           0 |              0 |
|   14.37 |   14.37 |   14.37 |   14.37 |      0           |           0 |              0 |
|   14.49 |   14.49 |   14.49 |   14.49 |      0           |           0 |              0 |
|   14.63 |   14.63 |   14.63 |   14.63 |      0           |           0 |              0 |
|   14.23 |   14.23 |   14.23 |   14.23 |      0           |           0 |              0 |
|   14.09 |   14.09 |   14.09 |   14.09 |      0           |           0 |              0 |
|   13.8  |   13.8  |   13.8  |   13.8  |      0           |           0 |              0 |
|   14.14 |   14.14 |   14.14 |   14.14 |      0           |           0 |              0 |
|   14.27 |   14.27 |   14.27 |   14.27 |      0           |           0 |              0 |
|   14.46 |   14.46 |   14.46 |   14.46 |      0           |           0 |              0 |
|   14.62 |   14.62 |   14.62 |   14.62 |      0           |           0 |              0 |
|   14.28 |   14.28 |   14.28 |   14.28 |      0           |           0 |              0 |
|   14.28 |   14.28 |   14.28 |   14.28 |      0           |           0 |              0 |
|   13.97 |   13.97 |   13.97 |   13.97 |      0           |           0 |              0 |
|   14.03 |   14.03 |   14.03 |   14.03 |      0           |           0 |              0 |
|   14.18 |   14.18 |   14.18 |   14.18 |      0           |           0 |              0 |
|   13.74 |   13.74 |   13.74 |   13.74 |      0           |           0 |              0 |
|   13.8  |   13.8  |   13.8  |   13.8  |      0           |           0 |              0 |
|   13.73 |   13.73 |   13.73 |   13.73 |      0           |           0 |              0 |
|   13.93 |   13.93 |   13.93 |   13.93 |      0           |           0 |              0 |
|   13.84 |   13.84 |   13.84 |   13.84 |      0           |           0 |              0 |
|   13.64 |   13.64 |   13.64 |   13.64 |      0           |           0 |              0 |
|   13.55 |   13.55 |   13.55 |   13.55 |      0           |           0 |              0 |
|   13.61 |   13.61 |   13.61 |   13.61 |      0           |           0 |              0 |
|   13.55 |   13.55 |   13.55 |   13.55 |      0           |           0 |              0 |
|   13.99 |   13.99 |   13.99 |   13.99 |      0           |           0 |              0 |
|   13.8  |   13.8  |   13.8  |   13.8  |      0           |           0 |              0 |
|   14.02 |   14.02 |   14.02 |   14.02 |      0           |           0 |              0 |
|   14.29 |   14.29 |   14.29 |   14.29 |      0           |           0 |              0 |
|   14.05 |   14.05 |   14.05 |   14.05 |      0           |           0 |              0 |
|   14.1  |   14.1  |   14.1  |   14.1  |      0           |           0 |              0 |
|   14.14 |   14.14 |   14.14 |   14.14 |      0           |           0 |              0 |
|   14.17 |   14.17 |   14.17 |   14.17 |      0           |           0 |              0 |
|   13.86 |   13.86 |   13.86 |   13.86 |      0           |           0 |              0 |
|   13.75 |   13.75 |   13.75 |   13.75 |      0           |           0 |              0 |
|   13.7  |   13.7  |   13.7  |   13.7  |      0           |           0 |              0 |
|   13.93 |   13.93 |   13.93 |   13.93 |      0           |           0 |              0 |
|   13.85 |   13.85 |   13.85 |   13.85 |      0           |           0 |              0 |
|   13.99 |   13.99 |   13.99 |   13.99 |      0           |           0 |              0 |
|   13.86 |   13.86 |   13.86 |   13.86 |      0           |           0 |              0 |
|   13.92 |   13.92 |   13.92 |   13.92 |      0           |           0 |              0 |
|   13.66 |   13.66 |   13.66 |   13.66 |      0           |           0 |              0 |
|   13.35 |   13.35 |   13.35 |   13.35 |      0           |           0 |              0 |
|   13.29 |   13.29 |   13.29 |   13.29 |      0           |           0 |              0 |
|   12.87 |   12.87 |   12.87 |   12.87 |      0           |           0 |              0 |
|   12.76 |   12.76 |   12.76 |   12.76 |      0           |           0 |              0 |
|   12.62 |   12.62 |   12.62 |   12.62 |      0           |           0 |              0 |
|   12.69 |   12.69 |   12.69 |   12.69 |      0           |           0 |              0 |
|   12.1  |   12.1  |   12.1  |   12.1  |      0           |           0 |              0 |
|   11.99 |   11.99 |   11.99 |   11.99 |      0           |           0 |              0 |
|   11.82 |   11.82 |   11.82 |   11.82 |      0           |           0 |              0 |
|   12.04 |   12.04 |   12.04 |   12.04 |      0           |           0 |              0 |
|   11.46 |   11.46 |   11.46 |   11.46 |      0           |           0 |              0 |
|   10.93 |   10.93 |   10.93 |   10.93 |      0           |           0 |              0 |
|   10.8  |   10.8  |   10.8  |   10.8  |      0           |           0 |              0 |
|   11.52 |   11.52 |   11.52 |   11.52 |      0           |           0 |              0 |
|   10.68 |   10.68 |   10.68 |   10.68 |      0           |           0 |              0 |
|   10.92 |   10.92 |   10.92 |   10.92 |      0           |           0 |              0 |
|   10.5  |   10.5  |   10.5  |   10.5  |      0           |           0 |              0 |
|   10.06 |   10.06 |   10.06 |   10.06 |      0           |           0 |              0 |
|    9.71 |    9.71 |    9.71 |    9.71 |      0           |           0 |              0 |
|    9.53 |    9.53 |    9.53 |    9.53 |      0           |           0 |              0 |
|    9.7  |    9.7  |    9.7  |    9.7  |      0           |           0 |              0 |
|    8.82 |    8.82 |    8.82 |    8.82 |      0           |           0 |              0 |
|    9.91 |    9.91 |    9.91 |    9.91 |      0           |           0 |              0 |
|    9.78 |    9.78 |    9.78 |    9.78 |      0           |           0 |              0 |
|   10.62 |   10.62 |   10.62 |   10.62 |      0           |           0 |              0 |
|   10.55 |   10.55 |   10.55 |   10.55 |      0           |           0 |              0 |
|   10.1  |   10.1  |   10.1  |   10.1  |      0           |           0 |              0 |
|    9.87 |    9.87 |    9.87 |    9.87 |      0           |           0 |              0 |
|   10.05 |   10.05 |   10.05 |   10.05 |      0           |           0 |              0 |
|   10.36 |   10.36 |   10.36 |   10.36 |      0           |           0 |              0 |
|   10.49 |   10.49 |   10.49 |   10.49 |      0           |           0 |              0 |
|   10.96 |   10.96 |   10.96 |   10.96 |      0           |           0 |              0 |
|   10.86 |   10.86 |   10.86 |   10.86 |      0           |           0 |              0 |
|   10.5  |   10.5  |   10.5  |   10.5  |      0           |           0 |              0 |
|   10.84 |   10.84 |   10.84 |   10.84 |      0           |           0 |              0 |
|   10.64 |   10.64 |   10.64 |   10.64 |      0           |           0 |              0 |
|   10.41 |   10.41 |   10.41 |   10.41 |      0           |           0 |              0 |
|   10.07 |   10.07 |   10.07 |   10.07 |      0           |           0 |              0 |
|   10.11 |   10.11 |   10.11 |   10.11 |      0           |           0 |              0 |
|   10.43 |   10.43 |   10.43 |   10.43 |      0           |           0 |              0 |
|   10.5  |   10.5  |   10.5  |   10.5  |      0           |           0 |              0 |
|   10.82 |   10.82 |   10.82 |   10.82 |      0           |           0 |              0 |
|   10.78 |   10.78 |   10.78 |   10.78 |      0           |           0 |              0 |
|   11.11 |   11.11 |   11.11 |   11.11 |      0           |           0 |              0 |
|   11.52 |   11.52 |   11.52 |   11.52 |      0           |           0 |              0 |
|   11.28 |   11.28 |   11.28 |   11.28 |      0           |           0 |              0 |
|   11.11 |   11.11 |   11.11 |   11.11 |      0           |           0 |              0 |
|   11.07 |   11.07 |   11.07 |   11.07 |      0           |           0 |              0 |
|   10.72 |   10.72 |   10.72 |   10.72 |      0           |           0 |              0 |
|   10.43 |   10.43 |   10.43 |   10.43 |      0           |           0 |              0 |
|   10.6  |   10.6  |   10.6  |   10.6  |      0           |           0 |              0 |
|   10.21 |   10.21 |   10.21 |   10.21 |      0           |           0 |              0 |
|   10.16 |   10.16 |   10.16 |   10.16 |      0           |           0 |              0 |
|    9.85 |    9.85 |    9.85 |    9.85 |      0           |           0 |              0 |
|    9.7  |    9.7  |    9.7  |    9.7  |      0           |           0 |              0 |
|    9.87 |    9.87 |    9.87 |    9.87 |      0           |           0 |              0 |
|    9.53 |    9.53 |    9.53 |    9.53 |      0           |           0 |              0 |
|    9.31 |    9.31 |    9.31 |    9.31 |      0           |           0 |              0 |
|    9.5  |    9.5  |    9.5  |    9.5  |      0           |           0 |              0 |
|    9.38 |    9.38 |    9.38 |    9.38 |      0           |           0 |              0 |
|    9.05 |    9.05 |    9.05 |    9.05 |      0           |           0 |              0 |
|    9.22 |    9.22 |    9.22 |    9.22 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    9.29 |    9.29 |    9.29 |    9.29 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    8.78 |    8.78 |    8.78 |    8.78 |      0           |           0 |              0 |
|    8.58 |    8.58 |    8.58 |    8.58 |      0           |           0 |              0 |
|    8.31 |    8.31 |    8.31 |    8.31 |      0           |           0 |              0 |
|    8.01 |    8.01 |    8.01 |    8.01 |      0           |           0 |              0 |
|    8.12 |    8.12 |    8.12 |    8.12 |      0           |           0 |              0 |
|    7.93 |    7.93 |    7.93 |    7.93 |      0           |           0 |              0 |
|    7.72 |    7.72 |    7.72 |    7.72 |      0           |           0 |              0 |
