+---------------------+---------+---------+---------+---------+----------------+----------+---------------+
|                     |    Open |    High |     Low |   Close |   Daily_Change |   Target |   Predictions |
| 2025-03-06 00:00:00 | 5785.87 | 5812.08 | 5711.64 | 5738.52 |   -0.00818375  |        1 |             0 |
| 2025-03-05 00:00:00 | 5781.36 | 5860.59 | 5742.35 | 5842.63 |    0.0105979   |        0 |             1 |
| 2025-03-04 00:00:00 | 5811.98 | 5865.08 | 5732.59 | 5778.15 |   -0.00582075  |        1 |             0 |
| 2025-03-03 00:00:00 | 5968.33 | 5986.09 | 5810.91 | 5849.72 |   -0.0198732   |        0 |             0 |
| 2025-02-28 00:00:00 | 5856.74 | 5959.4  | 5837.66 | 5954.5  |    0.0166918   |        0 |             0 |
| 2025-02-27 00:00:00 | 5981.88 | 5993.69 | 5858.78 | 5861.57 |   -0.0201124   |        1 |             0 |
| 2025-02-26 00:00:00 | 5970.87 | 6009.82 | 5932.69 | 5956.06 |   -0.00248039  |        0 |             1 |
| 2025-02-25 00:00:00 | 5982.73 | 5992.65 | 5908.49 | 5955.25 |   -0.00459322  |        1 |             1 |
| 2025-02-24 00:00:00 | 6026.69 | 6043.65 | 5977.83 | 5983.25 |   -0.00720793  |        0 |             1 |
| 2025-02-21 00:00:00 | 6114.1  | 6114.82 | 6008.56 | 6013.13 |   -0.0165143   |        0 |             0 |
| 2025-02-20 00:00:00 | 6134.5  | 6134.5  | 6084.59 | 6117.52 |   -0.00276795  |        0 |             1 |
| 2025-02-19 00:00:00 | 6117.76 | 6147.43 | 6111.15 | 6144.15 |    0.00431369  |        0 |             1 |
| 2025-02-18 00:00:00 | 6121.6  | 6129.63 | 6099.51 | 6129.58 |    0.00130358  |        1 |             0 |
| 2025-02-14 00:00:00 | 6115.52 | 6127.47 | 6107.62 | 6114.63 |   -0.000145554 |        1 |             1 |
| 2025-02-13 00:00:00 | 6060.59 | 6116.91 | 6050.95 | 6115.07 |    0.00898922  |        0 |             1 |
| 2025-02-12 00:00:00 | 6025.08 | 6063    | 6003    | 6051.97 |    0.00446303  |        1 |             1 |
| 2025-02-11 00:00:00 | 6049.32 | 6076.28 | 6042.34 | 6068.5  |    0.00317063  |        0 |             0 |
| 2025-02-10 00:00:00 | 6046.4  | 6073.38 | 6044.84 | 6066.44 |    0.00331438  |        1 |             1 |
| 2025-02-07 00:00:00 | 6083.13 | 6101.28 | 6019.96 | 6025.99 |   -0.00939313  |        1 |             1 |
| 2025-02-06 00:00:00 | 6072.22 | 6084.03 | 6046.83 | 6083.57 |    0.0018691   |        0 |             1 |
| 2025-02-05 00:00:00 | 6020.45 | 6062.86 | 6007.06 | 6061.48 |    0.00681507  |        1 |             1 |
| 2025-02-04 00:00:00 | 5998.14 | 6042.48 | 5990.87 | 6037.88 |    0.00662534  |        1 |             0 |
| 2025-02-03 00:00:00 | 5969.65 | 6022.13 | 5923.93 | 5994.57 |    0.00417444  |        1 |             1 |
| 2025-01-31 00:00:00 | 6096.79 | 6120.91 | 6030.93 | 6040.53 |   -0.00922785  |        0 |             1 |
| 2025-01-30 00:00:00 | 6050.75 | 6086.64 | 6027.46 | 6071.17 |    0.00337478  |        0 |             1 |
| 2025-01-29 00:00:00 | 6057.7  | 6062.83 | 6012.96 | 6039.31 |   -0.00303583  |        1 |             1 |
| 2025-01-28 00:00:00 | 6026.97 | 6074.54 | 5994.63 | 6067.7  |    0.00675795  |        0 |             1 |
| 2025-01-27 00:00:00 | 5969.04 | 6017.17 | 5962.92 | 6012.28 |    0.007244    |        1 |             0 |
| 2025-01-24 00:00:00 | 6121.43 | 6128.18 | 6088.74 | 6101.24 |   -0.00329824  |        0 |             1 |
| 2025-01-23 00:00:00 | 6076.32 | 6118.73 | 6074.67 | 6118.71 |    0.00697628  |        0 |             1 |
| 2025-01-22 00:00:00 | 6081.39 | 6100.81 | 6076.13 | 6086.37 |    0.000818889 |        1 |             1 |
| 2025-01-21 00:00:00 | 6014.12 | 6051.51 | 6006.88 | 6049.24 |    0.00583961  |        1 |             1 |
| 2025-01-17 00:00:00 | 5995.4  | 6014.96 | 5978.44 | 5996.66 |    0.000210203 |        1 |             1 |
| 2025-01-16 00:00:00 | 5963.61 | 5964.69 | 5930.72 | 5937.34 |   -0.00440505  |        1 |             1 |
| 2025-01-15 00:00:00 | 5905.21 | 5960.61 | 5905.21 | 5949.91 |    0.00756962  |        0 |             1 |
| 2025-01-14 00:00:00 | 5859.27 | 5871.92 | 5805.42 | 5842.91 |   -0.00279213  |        1 |             1 |
| 2025-01-13 00:00:00 | 5782.02 | 5838.61 | 5773.31 | 5836.22 |    0.00937392  |        1 |             1 |
| 2025-01-10 00:00:00 | 5890.35 | 5890.35 | 5807.78 | 5827.04 |   -0.0107481   |        1 |             1 |
| 2025-01-08 00:00:00 | 5910.66 | 5927.89 | 5874.78 | 5918.25 |    0.00128409  |        0 |             1 |
| 2025-01-07 00:00:00 | 5993.26 | 6000.68 | 5890.68 | 5909.03 |   -0.0140541   |        1 |             1 |
| 2025-01-06 00:00:00 | 5982.81 | 6021.04 | 5960.01 | 5975.38 |   -0.00124192  |        0 |             1 |
| 2025-01-03 00:00:00 | 5891.07 | 5949.34 | 5888.66 | 5942.47 |    0.00872514  |        1 |             1 |
| 2025-01-02 00:00:00 | 5903.26 | 5935.09 | 5829.53 | 5868.55 |   -0.0058798   |        1 |             1 |
| 2024-12-31 00:00:00 | 5919.74 | 5929.74 | 5868.86 | 5881.63 |   -0.00643784  |        0 |             1 |
| 2024-12-30 00:00:00 | 5920.67 | 5940.79 | 5869.16 | 5906.94 |   -0.00231899  |        0 |             0 |
| 2024-12-27 00:00:00 | 6006.17 | 6006.17 | 5932.95 | 5970.84 |   -0.0058823   |        0 |             0 |
| 2024-12-26 00:00:00 | 6024.97 | 6049.75 | 6007.37 | 6037.59 |    0.00209455  |        0 |             1 |
| 2024-12-24 00:00:00 | 5984.63 | 6040.1  | 5981.44 | 6040.04 |    0.00925874  |        0 |             1 |
| 2024-12-23 00:00:00 | 5940.25 | 5978.25 | 5902.57 | 5974.07 |    0.00569333  |        1 |             1 |
| 2024-12-20 00:00:00 | 5842    | 5982.06 | 5832.3  | 5930.85 |    0.0152088   |        1 |             1 |
| 2024-12-19 00:00:00 | 5912.71 | 5935.52 | 5866.07 | 5867.08 |   -0.00771725  |        1 |             0 |
| 2024-12-18 00:00:00 | 6047.65 | 6070.67 | 5867.79 | 5872.16 |   -0.0290178   |        0 |             0 |
| 2024-12-17 00:00:00 | 6052.55 | 6057.68 | 6035.19 | 6050.61 |   -0.000320516 |        0 |             1 |
| 2024-12-16 00:00:00 | 6063.79 | 6085.19 | 6059.14 | 6074.08 |    0.00169696  |        0 |             0 |
| 2024-12-13 00:00:00 | 6068.17 | 6078.58 | 6035.77 | 6051.09 |   -0.0028147   |        1 |             0 |
| 2024-12-12 00:00:00 | 6074.29 | 6079.68 | 6051.25 | 6051.25 |   -0.00379304  |        0 |             1 |
| 2024-12-11 00:00:00 | 6060.15 | 6092.59 | 6060.15 | 6084.19 |    0.00396691  |        0 |             0 |
| 2024-12-10 00:00:00 | 6057.59 | 6065.4  | 6029.89 | 6034.91 |   -0.00374401  |        1 |             1 |
| 2024-12-09 00:00:00 | 6083.01 | 6088.51 | 6048.63 | 6052.85 |   -0.00495802  |        0 |             0 |
| 2024-12-06 00:00:00 | 6081.38 | 6099.97 | 6079.98 | 6090.27 |    0.00146186  |        0 |             0 |
| 2024-12-05 00:00:00 | 6089.03 | 6094.55 | 6072.9  | 6075.11 |   -0.00228607  |        1 |             0 |
| 2024-12-04 00:00:00 | 6069.39 | 6089.84 | 6061.06 | 6086.49 |    0.00281743  |        0 |             0 |
| 2024-12-03 00:00:00 | 6042.97 | 6052.07 | 6033.39 | 6049.88 |    0.00114342  |        1 |             0 |
| 2024-12-02 00:00:00 | 6040.11 | 6053.58 | 6035.33 | 6047.15 |    0.00116555  |        1 |             0 |
| 2024-11-29 00:00:00 | 6003.98 | 6044.17 | 6003.98 | 6032.38 |    0.00473018  |        1 |             0 |
| 2024-11-27 00:00:00 | 6014.11 | 6020.16 | 5984.87 | 5998.74 |   -0.00255559  |        1 |             0 |
| 2024-11-26 00:00:00 | 6000.03 | 6025.42 | 5992.27 | 6021.63 |    0.0036      |        0 |             0 |
| 2024-11-25 00:00:00 | 5992.28 | 6020.75 | 5963.91 | 5987.37 |   -0.000819332 |        1 |             0 |
| 2024-11-22 00:00:00 | 5944.36 | 5972.9  | 5944.36 | 5969.34 |    0.0042023   |        1 |             1 |
| 2024-11-21 00:00:00 | 5940.58 | 5963.32 | 5887.26 | 5948.71 |    0.00136853  |        1 |             0 |
| 2024-11-20 00:00:00 | 5914.34 | 5920.67 | 5860.56 | 5917.11 |    0.000468357 |        1 |             0 |
| 2024-11-19 00:00:00 | 5870.05 | 5923.51 | 5855.29 | 5916.98 |    0.00799485  |        1 |             0 |
| 2024-11-18 00:00:00 | 5874.17 | 5908.12 | 5865.95 | 5893.62 |    0.00331114  |        1 |             0 |
| 2024-11-15 00:00:00 | 5912.79 | 5915.32 | 5853.01 | 5870.62 |   -0.00713198  |        1 |             0 |
| 2024-11-14 00:00:00 | 5989.68 | 5993.88 | 5942.28 | 5949.17 |   -0.00676334  |        0 |             0 |
| 2024-11-13 00:00:00 | 5985.75 | 6008.19 | 5965.91 | 5985.38 |   -6.18331e-05 |        0 |             0 |
| 2024-11-12 00:00:00 | 6003.6  | 6009.92 | 5960.08 | 5983.99 |   -0.00326635  |        1 |             1 |
| 2024-11-11 00:00:00 | 6008.86 | 6017.31 | 5986.69 | 6001.35 |   -0.00124978  |        0 |             0 |
| 2024-11-08 00:00:00 | 5976.76 | 6012.45 | 5976.76 | 5995.54 |    0.00314222  |        1 |             0 |
| 2024-11-07 00:00:00 | 5947.21 | 5983.84 | 5947.21 | 5973.1  |    0.00435332  |        1 |             0 |
| 2024-11-06 00:00:00 | 5864.89 | 5936.14 | 5864.89 | 5929.04 |    0.010938    |        1 |             0 |
| 2024-11-05 00:00:00 | 5722.43 | 5783.44 | 5722.1  | 5782.76 |    0.0105427   |        1 |             0 |
| 2024-11-04 00:00:00 | 5725.15 | 5741.43 | 5696.51 | 5712.69 |   -0.00217636  |        1 |             0 |
| 2024-11-01 00:00:00 | 5723.22 | 5772.52 | 5723.22 | 5728.8  |    0.000974904 |        0 |             0 |
| 2024-10-31 00:00:00 | 5775.34 | 5775.34 | 5702.86 | 5705.45 |   -0.0121014   |        1 |             0 |
| 2024-10-30 00:00:00 | 5832.65 | 5850.94 | 5811.28 | 5813.67 |   -0.00325409  |        0 |             0 |
| 2024-10-29 00:00:00 | 5819.68 | 5847.19 | 5802.17 | 5832.92 |    0.002275    |        0 |             0 |
| 2024-10-28 00:00:00 | 5833.93 | 5842.92 | 5823.08 | 5823.52 |   -0.00178442  |        1 |             0 |
| 2024-10-25 00:00:00 | 5826.75 | 5862.82 | 5799.98 | 5808.12 |   -0.0031973   |        1 |             0 |
| 2024-10-24 00:00:00 | 5817.8  | 5817.8  | 5784.92 | 5809.86 |   -0.00136477  |        0 |             0 |
| 2024-10-23 00:00:00 | 5834.5  | 5834.85 | 5762.41 | 5797.42 |   -0.00635531  |        1 |             0 |
| 2024-10-22 00:00:00 | 5832.7  | 5863.04 | 5821.17 | 5851.2  |    0.00317177  |        0 |             0 |
| 2024-10-21 00:00:00 | 5857.82 | 5866.92 | 5824.79 | 5853.98 |   -0.000655507 |        0 |             0 |
| 2024-10-18 00:00:00 | 5859.43 | 5872.17 | 5846.11 | 5864.67 |    0.000894242 |        0 |             0 |
| 2024-10-17 00:00:00 | 5875.62 | 5878.46 | 5840.25 | 5841.47 |   -0.00581214  |        1 |             0 |
| 2024-10-16 00:00:00 | 5816.58 | 5846.52 | 5808.34 | 5842.47 |    0.00445109  |        0 |             0 |
| 2024-10-15 00:00:00 | 5866.74 | 5870.36 | 5804.48 | 5815.26 |   -0.00877497  |        1 |             0 |
| 2024-10-14 00:00:00 | 5829.81 | 5871.41 | 5829.57 | 5859.85 |    0.00515283  |        0 |             0 |
| 2024-10-11 00:00:00 | 5775.09 | 5822.13 | 5775.09 | 5815.03 |    0.0069159   |        1 |             0 |
| 2024-10-10 00:00:00 | 5778.36 | 5795.03 | 5764.76 | 5780.05 |    0.00029246  |        1 |             0 |
| 2024-10-09 00:00:00 | 5751.8  | 5796.8  | 5745.02 | 5792.04 |    0.00699611  |        0 |             0 |
| 2024-10-08 00:00:00 | 5719.14 | 5757.6  | 5714.56 | 5751.13 |    0.00559345  |        1 |             0 |
| 2024-10-07 00:00:00 | 5737.8  | 5739.34 | 5686.85 | 5695.94 |   -0.00729546  |        1 |             0 |
| 2024-10-04 00:00:00 | 5737.48 | 5753.21 | 5702.83 | 5751.07 |    0.00236861  |        0 |             0 |
| 2024-10-03 00:00:00 | 5698.19 | 5718.78 | 5677.37 | 5699.94 |    0.000307115 |        1 |             0 |
| 2024-10-02 00:00:00 | 5698.14 | 5719.63 | 5674    | 5709.54 |    0.00200064  |        0 |             0 |
| 2024-10-01 00:00:00 | 5757.73 | 5757.73 | 5681.28 | 5708.75 |   -0.00850682  |        1 |             0 |
| 2024-09-30 00:00:00 | 5726.52 | 5765.14 | 5703.53 | 5762.48 |    0.00627955  |        0 |             0 |
| 2024-09-27 00:00:00 | 5755.36 | 5763.78 | 5727.34 | 5738.17 |   -0.00298677  |        1 |             0 |
| 2024-09-26 00:00:00 | 5762.22 | 5767.37 | 5721.01 | 5745.37 |   -0.00292424  |        0 |             0 |
| 2024-09-25 00:00:00 | 5733.65 | 5741.03 | 5712.06 | 5722.26 |   -0.00198654  |        1 |             1 |
| 2024-09-24 00:00:00 | 5727.66 | 5735.32 | 5698.99 | 5732.93 |    0.0009201   |        0 |             0 |
| 2024-09-23 00:00:00 | 5711.9  | 5725.36 | 5704.22 | 5718.57 |    0.00116772  |        1 |             0 |
| 2024-09-20 00:00:00 | 5709.64 | 5715.14 | 5674.49 | 5702.55 |   -0.00124182  |        1 |             0 |
| 2024-09-19 00:00:00 | 5702.63 | 5733.57 | 5686.42 | 5713.64 |    0.00193073  |        0 |             0 |
| 2024-09-18 00:00:00 | 5641.68 | 5689.75 | 5615.08 | 5618.26 |   -0.00415132  |        1 |             0 |
| 2024-09-17 00:00:00 | 5655.51 | 5670.81 | 5614.05 | 5634.58 |   -0.00370076  |        0 |             0 |
| 2024-09-16 00:00:00 | 5615.21 | 5636.05 | 5604.53 | 5633.09 |    0.00318419  |        1 |             0 |
| 2024-09-13 00:00:00 | 5603.34 | 5636.27 | 5601.65 | 5626.02 |    0.00404762  |        1 |             0 |
| 2024-09-12 00:00:00 | 5557.48 | 5600.71 | 5535.5  | 5595.76 |    0.00688798  |        1 |             1 |
| 2024-09-11 00:00:00 | 5496.42 | 5560.41 | 5406.96 | 5554.13 |    0.0104996   |        1 |             0 |
| 2024-09-10 00:00:00 | 5490.51 | 5497.91 | 5441.72 | 5495.52 |    0.00091253  |        1 |             1 |
| 2024-09-09 00:00:00 | 5442.07 | 5484.2  | 5434.49 | 5471.05 |    0.00532518  |        1 |             1 |
| 2024-09-06 00:00:00 | 5507.33 | 5522.47 | 5402.62 | 5408.42 |   -0.0179597   |        1 |             1 |
| 2024-09-05 00:00:00 | 5520.08 | 5546.3  | 5480.54 | 5503.41 |   -0.00301987  |        0 |             0 |
| 2024-09-04 00:00:00 | 5506.68 | 5552.99 | 5503.66 | 5520.07 |    0.00243153  |        0 |             0 |
| 2024-09-03 00:00:00 | 5623.89 | 5623.89 | 5504.33 | 5528.93 |   -0.0168851   |        0 |             0 |
| 2024-08-30 00:00:00 | 5612.74 | 5651.37 | 5581.79 | 5648.4  |    0.00635334  |        0 |             1 |
| 2024-08-29 00:00:00 | 5607.3  | 5646.95 | 5583.71 | 5591.96 |   -0.00273569  |        1 |             0 |
| 2024-08-28 00:00:00 | 5624.51 | 5627.03 | 5560.95 | 5592.18 |   -0.00574798  |        0 |             0 |
| 2024-08-27 00:00:00 | 5602.89 | 5631.18 | 5593.48 | 5625.8  |    0.0040889   |        0 |             0 |
| 2024-08-26 00:00:00 | 5639.66 | 5651.62 | 5602.34 | 5616.84 |   -0.0040464   |        1 |             0 |
| 2024-08-23 00:00:00 | 5602.49 | 5641.82 | 5585.16 | 5634.61 |    0.0057331   |        0 |             0 |
| 2024-08-22 00:00:00 | 5637.77 | 5643.22 | 5560.95 | 5570.64 |   -0.0119072   |        1 |             0 |
| 2024-08-21 00:00:00 | 5603.09 | 5632.68 | 5591.57 | 5620.85 |    0.00316972  |        0 |             0 |
| 2024-08-20 00:00:00 | 5602.88 | 5620.51 | 5585.5  | 5597.12 |   -0.001028    |        1 |             0 |
| 2024-08-19 00:00:00 | 5557.23 | 5608.3  | 5550.74 | 5608.25 |    0.00918084  |        0 |             0 |
| 2024-08-16 00:00:00 | 5530.5  | 5561.98 | 5525.17 | 5554.25 |    0.00429437  |        1 |             0 |
| 2024-08-15 00:00:00 | 5501.13 | 5546.23 | 5501.13 | 5543.22 |    0.00765122  |        1 |             0 |
| 2024-08-14 00:00:00 | 5442.36 | 5463.22 | 5415.91 | 5455.21 |    0.00236113  |        1 |             1 |
| 2024-08-13 00:00:00 | 5376.98 | 5436.5  | 5376.98 | 5434.43 |    0.0106845   |        1 |             0 |
| 2024-08-12 00:00:00 | 5351.88 | 5371.2  | 5324.37 | 5344.39 |   -0.00139946  |        1 |             0 |
| 2024-08-09 00:00:00 | 5314.66 | 5358.67 | 5300.84 | 5344.16 |    0.00555068  |        1 |             1 |
| 2024-08-08 00:00:00 | 5252.57 | 5328.03 | 5233.85 | 5319.31 |    0.0127062   |        1 |             0 |
| 2024-08-07 00:00:00 | 5293.13 | 5330.64 | 5195.54 | 5199.5  |   -0.0176889   |        1 |             0 |
| 2024-08-06 00:00:00 | 5206.42 | 5312.34 | 5193.56 | 5240.03 |    0.00645547  |        0 |             0 |
| 2024-08-05 00:00:00 | 5151.14 | 5250.89 | 5119.26 | 5186.33 |    0.00683149  |        1 |             1 |
| 2024-08-02 00:00:00 | 5376.63 | 5383.89 | 5302.03 | 5346.56 |   -0.00559269  |        0 |             1 |
| 2024-08-01 00:00:00 | 5537.84 | 5566.16 | 5410.42 | 5446.68 |   -0.0164612   |        0 |             0 |
| 2024-07-31 00:00:00 | 5505.59 | 5551.51 | 5493.75 | 5522.3  |    0.00303509  |        0 |             0 |
| 2024-07-30 00:00:00 | 5478.73 | 5489.46 | 5401.7  | 5436.44 |   -0.00771895  |        1 |             0 |
| 2024-07-29 00:00:00 | 5476.55 | 5487.74 | 5444.44 | 5463.54 |   -0.00237554  |        0 |             0 |
| 2024-07-26 00:00:00 | 5433.67 | 5488.32 | 5430.7  | 5459.1  |    0.00468011  |        1 |             0 |
| 2024-07-25 00:00:00 | 5428.7  | 5491.59 | 5390.95 | 5399.22 |   -0.00543039  |        1 |             0 |
| 2024-07-24 00:00:00 | 5505.84 | 5508.04 | 5419.98 | 5427.13 |   -0.0142957   |        0 |             0 |
| 2024-07-23 00:00:00 | 5565.3  | 5585.34 | 5550.9  | 5555.74 |   -0.00171771  |        0 |             0 |
| 2024-07-22 00:00:00 | 5544.54 | 5570.36 | 5529.04 | 5564.41 |    0.00358373  |        0 |             0 |
| 2024-07-19 00:00:00 | 5543.37 | 5557.5  | 5497.04 | 5505    |   -0.0069218   |        1 |             0 |
| 2024-07-18 00:00:00 | 5608.56 | 5614.05 | 5522.81 | 5544.59 |   -0.0114058   |        0 |             0 |
| 2024-07-17 00:00:00 | 5610.07 | 5622.49 | 5584.81 | 5588.27 |   -0.00388583  |        0 |             0 |
| 2024-07-16 00:00:00 | 5644.09 | 5669.67 | 5639.02 | 5667.2  |    0.00409461  |        0 |             0 |
| 2024-07-15 00:00:00 | 5638.16 | 5666.94 | 5614.75 | 5631.22 |   -0.00123089  |        1 |             0 |
| 2024-07-12 00:00:00 | 5590.76 | 5655.56 | 5590.44 | 5615.35 |    0.00439839  |        1 |             0 |
| 2024-07-11 00:00:00 | 5635.21 | 5642.45 | 5576.53 | 5584.54 |   -0.00899167  |        1 |             0 |
| 2024-07-10 00:00:00 | 5591.26 | 5635.39 | 5586.44 | 5633.91 |    0.00762805  |        0 |             0 |
| 2024-07-09 00:00:00 | 5584.24 | 5590.75 | 5574.57 | 5576.98 |   -0.00130013  |        1 |             0 |
| 2024-07-08 00:00:00 | 5572.75 | 5583.11 | 5562.51 | 5572.85 |    1.7962e-05  |        1 |             0 |
| 2024-07-05 00:00:00 | 5537.91 | 5570.33 | 5531.63 | 5567.19 |    0.00528715  |        1 |             0 |
| 2024-07-03 00:00:00 | 5507.44 | 5539.27 | 5507.42 | 5537.02 |    0.00537093  |        1 |             0 |
| 2024-07-02 00:00:00 | 5461.84 | 5509.69 | 5458.43 | 5509.01 |    0.00863627  |        1 |             0 |
| 2024-07-01 00:00:00 | 5471.08 | 5479.55 | 5446.53 | 5475.09 |    0.000732902 |        1 |             0 |
| 2024-06-28 00:00:00 | 5488.48 | 5523.64 | 5451.12 | 5460.48 |   -0.00510159  |        1 |             1 |
| 2024-06-27 00:00:00 | 5473.59 | 5490.81 | 5467.54 | 5482.87 |    0.00169546  |        0 |             0 |
| 2024-06-26 00:00:00 | 5460.71 | 5483.14 | 5451.87 | 5477.9  |    0.00314793  |        1 |             0 |
| 2024-06-25 00:00:00 | 5460.73 | 5472.88 | 5446.56 | 5469.3  |    0.00156936  |        1 |             0 |
| 2024-06-24 00:00:00 | 5459.58 | 5490.66 | 5447.59 | 5447.87 |   -0.00214485  |        1 |             0 |
| 2024-06-21 00:00:00 | 5466.77 | 5478.31 | 5452.03 | 5464.62 |   -0.000393267 |        0 |             1 |
| 2024-06-20 00:00:00 | 5499.99 | 5505.53 | 5455.56 | 5473.17 |   -0.00487643  |        0 |             0 |
| 2024-06-18 00:00:00 | 5476.15 | 5490.38 | 5471.32 | 5487.03 |    0.00198678  |        0 |             0 |
| 2024-06-17 00:00:00 | 5431.11 | 5488.5  | 5420.4  | 5473.23 |    0.00775534  |        1 |             0 |
| 2024-06-14 00:00:00 | 5424.08 | 5432.39 | 5403.75 | 5431.6  |    0.00138641  |        1 |             0 |
| 2024-06-13 00:00:00 | 5441.93 | 5441.93 | 5402.51 | 5433.74 |   -0.00150497  |        0 |             0 |
| 2024-06-12 00:00:00 | 5409.13 | 5447.25 | 5409.13 | 5421.03 |    0.00219997  |        1 |             1 |
| 2024-06-11 00:00:00 | 5353    | 5375.95 | 5327.25 | 5375.32 |    0.00416959  |        1 |             0 |
| 2024-06-10 00:00:00 | 5341.22 | 5365.79 | 5331.52 | 5360.79 |    0.00366392  |        1 |             0 |
| 2024-06-07 00:00:00 | 5343.81 | 5375.08 | 5331.33 | 5346.99 |    0.000595114 |        1 |             0 |
| 2024-06-06 00:00:00 | 5357.8  | 5362.35 | 5335.36 | 5352.96 |   -0.000903327 |        0 |             1 |
| 2024-06-05 00:00:00 | 5314.48 | 5354.16 | 5297.64 | 5354.03 |    0.0074419   |        0 |             1 |
| 2024-06-04 00:00:00 | 5278.24 | 5298.8  | 5257.63 | 5291.34 |    0.00248181  |        1 |             0 |
| 2024-06-03 00:00:00 | 5297.15 | 5302.11 | 5234.32 | 5283.4  |   -0.00259574  |        1 |             0 |
| 2024-05-31 00:00:00 | 5243.21 | 5280.33 | 5191.68 | 5277.51 |    0.00654176  |        1 |             0 |
| 2024-05-30 00:00:00 | 5259.77 | 5260.21 | 5222.1  | 5235.48 |   -0.00461808  |        1 |             0 |
| 2024-05-29 00:00:00 | 5278.73 | 5282.27 | 5262.7  | 5266.95 |   -0.00223156  |        0 |             0 |
| 2024-05-28 00:00:00 | 5315.91 | 5315.91 | 5280.89 | 5306.04 |   -0.00185671  |        0 |             0 |
| 2024-05-24 00:00:00 | 5281.45 | 5311.65 | 5278.39 | 5304.72 |    0.00440599  |        1 |             0 |
| 2024-05-23 00:00:00 | 5340.26 | 5341.88 | 5256.93 | 5267.84 |   -0.0135611   |        1 |             0 |
| 2024-05-22 00:00:00 | 5319.28 | 5323.18 | 5286.01 | 5307.01 |   -0.00230671  |        0 |             0 |
| 2024-05-21 00:00:00 | 5298.69 | 5324.32 | 5297.87 | 5321.41 |    0.00428789  |        0 |             0 |
| 2024-05-20 00:00:00 | 5305.35 | 5325.32 | 5302.4  | 5308.13 |    0.000523959 |        1 |             0 |
| 2024-05-17 00:00:00 | 5303.1  | 5305.45 | 5283.59 | 5303.27 |    3.2042e-05  |        1 |             0 |
| 2024-05-16 00:00:00 | 5310.07 | 5325.49 | 5296.19 | 5297.1  |   -0.00244248  |        1 |             1 |
| 2024-05-15 00:00:00 | 5263.26 | 5311.76 | 5263.26 | 5308.15 |    0.00852896  |        0 |             1 |
| 2024-05-14 00:00:00 | 5221.1  | 5250.37 | 5217.98 | 5246.68 |    0.00489937  |        1 |             0 |
| 2024-05-13 00:00:00 | 5233.08 | 5237.26 | 5211.16 | 5221.42 |   -0.00222816  |        1 |             0 |
| 2024-05-10 00:00:00 | 5225.49 | 5239.66 | 5209.68 | 5222.68 |   -0.00053776  |        0 |             0 |
| 2024-05-09 00:00:00 | 5189.03 | 5215.3  | 5180.41 | 5214.08 |    0.00482755  |        1 |             0 |
| 2024-05-08 00:00:00 | 5168.98 | 5191.95 | 5165.86 | 5187.67 |    0.00361579  |        1 |             0 |
| 2024-05-07 00:00:00 | 5187.2  | 5200.23 | 5178.96 | 5187.7  |    9.63911e-05 |        0 |             1 |
| 2024-05-06 00:00:00 | 5142.42 | 5181    | 5142.42 | 5180.74 |    0.00745181  |        1 |             0 |
| 2024-05-03 00:00:00 | 5122.78 | 5139.12 | 5101.22 | 5127.79 |    0.000978034 |        1 |             0 |
| 2024-05-02 00:00:00 | 5049.32 | 5073.21 | 5011.05 | 5064.2  |    0.00294701  |        1 |             0 |
| 2024-05-01 00:00:00 | 5029.03 | 5096.12 | 5013.45 | 5018.39 |   -0.00211565  |        1 |             1 |
| 2024-04-30 00:00:00 | 5103.78 | 5110.83 | 5035.31 | 5035.69 |   -0.0133411   |        0 |             0 |
| 2024-04-29 00:00:00 | 5114.13 | 5123.49 | 5088.65 | 5116.17 |    0.000398902 |        0 |             0 |
| 2024-04-26 00:00:00 | 5084.65 | 5114.62 | 5073.14 | 5099.96 |    0.00301103  |        1 |             0 |
| 2024-04-25 00:00:00 | 5019.88 | 5057.75 | 4990.58 | 5048.42 |    0.0056854   |        1 |             0 |
| 2024-04-24 00:00:00 | 5084.86 | 5089.48 | 5047.02 | 5071.63 |   -0.00260184  |        0 |             0 |
| 2024-04-23 00:00:00 | 5028.85 | 5076.12 | 5027.96 | 5070.55 |    0.0082921   |        1 |             1 |
| 2024-04-22 00:00:00 | 4987.33 | 5038.84 | 4969.4  | 5010.6  |    0.00466583  |        1 |             0 |
| 2024-04-19 00:00:00 | 5005.44 | 5019.02 | 4953.56 | 4967.23 |   -0.00763369  |        1 |             0 |
| 2024-04-18 00:00:00 | 5031.52 | 5056.66 | 5001.89 | 5011.12 |   -0.00405442  |        0 |             1 |
| 2024-04-17 00:00:00 | 5068.97 | 5077.96 | 5007.25 | 5022.21 |   -0.0092248   |        0 |             1 |
| 2024-04-16 00:00:00 | 5064.59 | 5079.84 | 5039.83 | 5051.41 |   -0.00260232  |        0 |             0 |
| 2024-04-15 00:00:00 | 5149.67 | 5168.43 | 5052.47 | 5061.82 |   -0.0170594   |        0 |             0 |
| 2024-04-12 00:00:00 | 5171.51 | 5175.03 | 5107.94 | 5123.41 |   -0.00930088  |        0 |             0 |
| 2024-04-11 00:00:00 | 5172.95 | 5211.78 | 5138.77 | 5199.06 |    0.00504738  |        0 |             0 |
